Key,English,German
UI_GUILDRANKING,guildranking,guildranking
UI_GUILDSTAT,guildstat,guildstat
UI_IGNORE,ignore,ignore
UI_IGNORELIST,ignorelist,ignorelist
UI_IMAC,imac,imac
UI_INDIRECT,indirect,indirect
UI_INFRACTIONS,infractions,infractions
UI_INITSKILLEXP,initskillexp,initskillexp
UI_INSPECT,inspect,inspect
UI_INVENCLEAR,invenclear,invenclear
UI_INVISIBLE,invisible,invisible
UI_IP,ip,ip
UI_JOBNAME,jobname,jobname
UI_KEEPTIME,keeptime,keeptime
UI_KILL,kill,kill
UI_LAYER,layer,layer
UI_LEVEL,level,level
UI_LEVELDOWN,leveldown,leveldown
UI_LIFESTYLEMASTERY,lifestylemastery,lifestylemastery
UI_LOADCASHSHOP,loadcashshop,loadcashshop
UI_LOADEVENTS,loadevents,loadevents
UI_LOADSCRIPT,loadscript,loadscript
UI_LOCKEDSLOTS,lockedslots,lockedslots
UI_MAINTENANCE,maintenance,maintenance
UI_MAINTENANCEUTC,maintenanceutc,maintenanceutc
UI_MASTERDATARESET,masterdatareset,masterdatareset
UI_MESSENGERAGREE,messengeragree,messengeragree
UI_MESSENGERREFUSE,messengerrefuse,messengerrefuse
UI_MOTIONLIST,motionlist,motionlist
UI_MUSIC,music,music
UI_NODISGUISE,nodisguise,nodisguise
UI_NOFREEZE,nofreeze,nofreeze
UI_NOINVISIBLE,noinvisible,noinvisible
UI_NOONEKILL,noonekill,noonekill
UI_NOTALK,notalk,notalk
UI_NOUNDYING,noundying,noundying
UI_ONEKILL,onekill,onekill
UI_OPEN,open,open
UI_OPENKALGASASSAULT,openkalgasassault,openkalgasassault
UI_OUT,out,out
UI_OUTACCOUNT,outaccount,outaccount
UI_OUTIP,outip,outip
UI_PARTYCHAT,partychat,partychat
UI_PARTYINVITE,partyinvite,partyinvite
UI_PARTYLEVEL,partylevel,partylevel
UI_PASSPOINTS,passpoints,passpoints
UI_PET,pet,pet
UI_PETGRACE,petgrace,petgrace
UI_PETLEVEL,petlevel,petlevel
UI_PIERCING,piercing,piercing
UI_PLAYMOTION,playmotion,playmotion
UI_POSITION,position,position
UI_PREPAREPVPMATCH,preparepvpmatch,preparepvpmatch
UI_PRODUCTIONRECIPEALL,productionrecipeall,productionrecipeall
UI_PROXY,proxy,proxy
UI_PVPPARAM,pvpparam,pvpparam
UI_RAINBOWRACESCHEDULESET,rainbowracescheduleset,rainbowracescheduleset
UI_RECONNECTCORE,reconnectcore,reconnectcore
UI_RELOAD,reload,reload
UI_REMOVEACHIEV,removeachiev,removeachiev
UI_REMOVEALLACHIEV,removeallachiev,removeallachiev
UI_REMOVEALLQUEST,removeallquest,removeallquest
UI_REMOVEBUFF,removebuff,removebuff
UI_REMOVECOMPLETEQUEST,removecompletequest,removecompletequest
UI_REMOVEGUILDMEMBER,removeguildmember,removeguildmember
UI_REMOVEQUEST,removequest,removequest
UI_REMOVEVENDOR,removevendor,removevendor
UI_RESETARENA,resetarena,resetarena
UI_RESETARTIFACTBATTLE,resetartifactbattle,resetartifactbattle
UI_RESETDAILY,resetdaily,resetdaily
UI_RESETGACHA,resetgacha,resetgacha
UI_RESETGLOBALGACHA,resetglobalgacha,resetglobalgacha
UI_RESETGUILDBUFF,resetguildbuff,resetguildbuff
UI_RESETGUILDCOOLDOWN,resetguildcooldown,resetguildcooldown
UI_RESETGUILDHOUSES,resetguildhouses,resetguildhouses
UI_RESETHOUSINGGATHERINGS,resethousinggatherings,resethousinggatherings
UI_RESETHOUSINGNPCS,resethousingnpcs,resethousingnpcs
UI_RESETHOUSINGPROPS,resethousingprops,resethousingprops
UI_RESETLIFEMASATERYEXPERT,resetlifemasateryexpert,resetlifemasateryexpert
UI_RESETLIMIT,resetlimit,resetlimit
UI_RESETLOTTERY,resetlottery,resetlottery
UI_RESETPASS,resetpass,resetpass
UI_RESETPENYAITEMS,resetpenyaitems,resetpenyaitems
UI_RESETPLAYERLOTTERY,resetplayerlottery,resetplayerlottery
UI_RESETPRODUCTIONBOOST,resetproductionboost,resetproductionboost
UI_RESETPRODUCTIONRECIPES,resetproductionrecipes,resetproductionrecipes
UI_RESETPVPCONTESTDAILY,resetpvpcontestdaily,resetpvpcontestdaily
UI_RMBUFF,rmbuff,rmbuff
UI_RMVNPC,rmvnpc,rmvnpc
UI_SAY,say,say
UI_SERVERACCESSLEVEL,serveraccesslevel,serveraccesslevel
UI_SETACHIEVREWARD,setachievreward,setachievreward
UI_SETFWCPVPSTATE,setfwcpvpstate,setfwcpvpstate
UI_SHOUT,shout,shout
UI_SHOUTAGREE,shoutagree,shoutagree
UI_SHOUTREFUSE,shoutrefuse,shoutrefuse
UI_SIMULATEDROPS,simulatedrops,simulatedrops
UI_SKILLLEVEL,skilllevel,skilllevel
UI_SKILLLEVELALL,skilllevelall,skilllevelall
UI_SNOOP,snoop,snoop
UI_SNOOPGUILD,snoopguild,snoopguild
UI_SOUND,sound,sound
UI_SPECTATE,spectate,spectate
UI_SPEED,speed,speed
UI_STAGEAGREE,stageagree,stageagree
UI_STAGEREFUSE,stagerefuse,stagerefuse
UI_STAT,stat,stat
UI_SUMMON,summon,summon
UI_SUMMONGUILD,summonguild,summonguild
UI_SUMMONIP,summonip,summonip
UI_SYSTEM,system,system
UI_SYSTEMLIST,systemlist,systemlist
UI_TALK,talk,talk
UI_TEAMCHAT,teamchat,teamchat
UI_TELEPORT,teleport,teleport
UI_TEMPFREEZE,tempfreeze,tempfreeze
UI_TEMPMUTE,tempmute,tempmute
UI_TIME,time,time
UI_TRACEPLAYER,traceplayer,traceplayer
UI_TRADE,trade,trade
UI_TRADEAGREE,tradeagree,tradeagree
UI_TRADEREFUSE,traderefuse,traderefuse
UI_UNDYING,undying,undying
UI_UNDYING2,undying2,undying2
UI_UNIGNORE,unignore,unignore
UI_UPDATEACHIEV,updateachiev,updateachiev
UI_UPGRADE,upgrade,upgrade
UI_USERLIST,userlist,userlist
UI_VENDORID,vendorid,vendorid
UI_WARN,warn,warn
UI_WEATHER,weather,weather
UI_WHISPER,whisper,whisper
UI_WHISPERAGREE,whisperagree,whisperagree
UI_WHISPERREFUSE,whisperrefuse,whisperrefuse
UI_MS,ms,ms
UI_FPS,FPS,FPS
UI_DEBUG_2D_OVERLAY,2D overlay,2D overlay
UI_DEBUG_CURRENT_P,Current player,Current player
UI_DEBUG_OBJS,Objects,Gegenstände
UI_DEBUG_SHD,Shadows,Schatten
UI_DEBUG_TERRAIN,Terrain,Terrain
UI_DEBUG_WATER,Water,Wasser
UI_DEBUG_SKYBOX,Skybox,Skybox
UI_DEBUG_WEATHER,Weather,Wetter
UI_DEBUG_FOG,Fog,Fog
UI_DEBUG_LIGHT,Light,Licht
UI_DEBUG_OBJ_CULLING,Object Culling,Object Culling
UI_DEBUG_BUTT_EXP,Exp,Exp
UI_DEBUG_MOVER_STATE,Movers states,Movers states
UI_DEBUG_DYNAMIC_BUFF,Dynamic buffers,Dynamic buffers
UI_DEBUG_RENDERING_INFO,Rendering Info,Rendering Info
UI_DEBUG_SHD_MAP_DEBUG,Shadow map debug,Shadow map debug
UI_DEBUG_SCENE_DEPTH_DEBUG,Scene depth debug,Scene depth debug
UI_DEBUG_SCENE_REFLECT_DEBUG,Scene reflection debug,Scene reflection debug
UI_DEBUG_POST_COLOR_DEBUG,Post color debug,Post color debug
UI_TITLE_GAME,Game,Spiel
UI_TITLE_GRAPHICS,Graphics,Grafik
UI_TITLE_DEBUG,Debug,Debug
UI_FIXED_HOUR,Fixed hour: ,Fixed hour: 
UI_TITLE_SHD_DEBUGGING,Shader Debugging,Shader Debugging
UI_TITLE_SKYBOX,Skybox,Skybox
UI_TITLE_SSAO_SHD,SSAO Shader,SSAO Shader
UI_TITLE_VOLUM_LIGHT_SHD,Volum. Light Shader,Volum. Light Shader
UI_TITLE_BLOOM_SHD,Bloom Shader,Bloom Shader
UI_TITLE_FLARE_SHD,Flare Shader,Flare Shader
UI_TITLE_GENERIC_SHD,Generic,Generic
UI_GENERIC_1,Setting 1,Setting 1
UI_GENERIC_2,Setting 2,Setting 2
UI_GENERIC_3,Setting 3,Setting 3
UI_GENERIC_4,Setting 4,Setting 4
UI_SBX_TIME,Time,Zeit
UI_SBX_LIGHT_OFFSET,Light Offset,Light Offset
UI_SSAO_SHD_STR,Strength,Stärke
UI_SSAO_SHD_MAX_D,Max Distance,Max Distance
UI_SSAO_SHD_FALLOFF,Falloff,Falloff
UI_SSAO_SHD_RADIUS,Radius,Radius
UI_SSAO_SHD_ALPHA,Alpha,Rotkäppchen
UI_SSAO_SHD_BLURSZ,Blur Size,Blur Size
UI_SSAO_SHD_BLURSAMPLE,Blur Samples,Blur Samples
UI_BLOOM_SHD_SATUR,Saturation,Saturation
UI_FLARE_SHD_DISTORTSIZE,Distortion Size,Distortion Size
UI_FLARE_SHD_DISTORTSPEED,Distortion Speed,Distortion Speed
UI_FLARE_SHD_DISTORTSTR,Distortion Strength,Distortion Strength
UI_ATTR_OBJ,Objects: ,Objects: 
UI_ATTR_LANDSCAPE,Landscapes: ,Landscapes: 
UI_ATTR_PING,Ping: ,Ping: 
UI_ATTR_FPS,FPS: ,FPS: 
UI_CCU,CCU,CCU
UI_APP_ACCOUNT_TIP,Manage your account,Verwalte dein Konto
UI_3RD_ANNIV_PASS,3rd Anniversary Pass,3. Jubiläums-Pass
UI_BATTLEPASS_REPEAT,Repeat,Wiederholen
UI_UPGRADE_FAILURE_PROB,Failure: #b%s#nb,Fehlschlag: #b%s#nb
UI_UPGRADE_BREAK_PROB,Break: #b%s#nb,Zerstörung: #b%s#nb
UI_TOOLTIP_UPGRADEATTEMPT_REMAINING,Upgrade Attempts Left: %d,Verbleibende Aufwertungsversuche: %d
UI_BATTLEPASS_MISSION_FIELDBOSS,Field boss battle participation: %s,Feldbosskampf-Teilnahme: %s
UI_QUEST_CONSUMABLE_ITEM_COUNT,Number of Consumption Items Usage #cffc32f07#b%d/%d#nb#nc,Anzahl verwendeter Verbrauchsgegenstände #cffc32f07#b%d/%d#nb#nc
UI_ACHIEVEMENTS_REWARD_STATUE,Personal statue created,Persönliche Statue erstellt
UI_FORCEWEEKLYLIFESTYLERESET,forceweeklylifestylereset,forceweeklylifestylereset
UI_SHOP_REFRESH_IN,Refresh in,Aktualisierung in
UI_DAYS_MON,Mon,Mo
UI_DAYS_TUE,Tue,Di
UI_DAYS_WED,Wed,Mi
UI_DAYS_THU,Thu,Do
UI_DAYS_FRI,Fri,Fr
UI_DAYS_SAT,Sat,Sa
UI_DAYS_SUN,Sun,So
UI_SEARCHPARTY_LEVEL,Lv.,Lv.
UI_RANKING_UNIT1,st,.
UI_RANKING_UNIT2,nd,.
UI_RANKING_UNIT3,rd,.
UI_RANKING_UNIT4,th,.
UI_KALGAS_BLACK,Black,Schwarz
UI_KALGAS_WHITE,White,Weiß
UI_KALGAS_TEAM,Team,Team
UI_WARDROBE_NONE,None,Keine
UI_ACHIEVEMENT_SLOTS_N,slot(s),Slot(s)
UI_STATUS_LEVEL,Lv.%d,Lv.%d
UI_BOSSRAID_JOIN_TITLE,Enter Boss Raid Area,Boss-Raid-Gebiet betreten
UI_BOSSRAID_JOIN_CONFIRM,Do you want to join the Boss Raid?,Möchtest du am Boss-Raid teilnehmen?
UI_BOSSRAID_BOSS_APPEAR_NOTICE,The monster will appear in %d minutes and %d seconds,Das Monster erscheint in %d Minuten und %d Sekunden
UI_BOSSRAID_BOSS_APPEAR_NOTICE_MIN,The monster will appear in %d minutes,Das Monster erscheint in %d Minuten
UI_BOSSRAID_BOSS_APPEAR_NOTICE_SEC,The monster will appear in %d seconds,Das Monster erscheint in %d Sekunden
UI_PVPMATCHRECAP_TITLE,Match Data,Match-Daten
UI_PVPMATCHRECAP_TITLE_2,Match Result,Match-Ergebnis
UI_PVPMATCHRECAP_NAME,Name,Name
UI_PVPMATCHRECAP_JOB,Job,Klasse
UI_PVPMATCHRECAP_LEVEL,Level,Level
UI_PVPMATCHRECAP_WINNER,Winner,Gewinner
UI_PVPMATCHRECAP_LOSER,Loser,Verlierer
UI_PVPMATCHRECAP_TOTAL,Total,Gesamt
UI_REVOLUTIONARYS_SECRETJOURNAL_TITLE,Revolutionary's Secret Journal,Geheimtagebuch des Revolutionärs
UI_REVOLUTIONARYS_SECRETJOURNAL_DESC,"The journal's pages were lost during attacks by monsters from around the world.\nIf you help recover its contents, you will surely be rewarded.","Die Seiten des Tagebuchs gingen bei Angriffen von Monstern aus aller Welt verloren.\nWenn du hilfst, seinen Inhalt wiederherzustellen, wirst du sicherlich belohnt."
UI_BTN_ADD_ALL,Add all,Alle hinzufügen
UI_FULL_COLLECTION_REWARD,Full collection Reward,Vollständige Sammlungsbelohnung
UI_ADD_ALL_CONFIRM,The letters will be automatically registered in top-down order. Continue?,Die Buchstaben werden automatisch von oben nach unten registriert. Fortfahren?
UI_TRADE_CONFIRM_BLOCK,Item or Penya has been removed. Wait %d sec(s).,Gegenstand oder Penya wurde entfernt. Warte %d Sekunde(n).
UI_OPTION_MAIL_MODE,Allow Mails From,Erlaube Nachrichten von
UI_OPTION_MAIL_EVERYONE,Everyone,Jedem
UI_OPTION_MAIL_FRIENDS,Friends,Freunden
UI_OPTION_MAIL_SYSTEM,System Only,Nur System
UI_TOOLTIP_DUNGEON_ENTRY,Dungeon Free Entry,Kostenloser Dungeon-Eintritt
UI_FWC_PASS_2025,2025 FWC Championship Pass,2025 FWC-Meisterschaftspass
UI_BATTLEPASS_MISSION_CONSUMABLE_ITEM,Number of Consumption Items Usage,Anzahl verwendeter Verbrauchsgegenstände
UI_BATTLEPASS_MISSION_GETITEM,Obtain %s,Erhalte %s
UI_TOOLTIP_TITLE_FWC_COIN,Betting Coin Blessing,Wettsegen-Coin-Segen
UI_TOOLTIP_FWC_COIN_DROPS,Increased FWC Coin drop,Erhöhter FWC-Coin-Drop
UI_ADDATTRIBUTE_START,Start,Start
UI_ADDATTRIBUTE_HEADERITEM,Item to be upgraded,Aufzuwertender Gegenstand
UI_ADDATTRIBUTE_NOMATERIAL,You ran out of materials.,Dir sind die Materialien ausgegangen.
UI_ADDATTRIBUTE_SOULBIND_TITLE,Upgrade Item?,Gegenstand aufwerten?
UI_ADDATTRIBUTE_SOULBIND,Upgrading this item will make the item soul-bound. Do you wish to continue?,Das Aufwerten dieses Gegenstands macht ihn seelengebunden. Möchtest du fortfahren?
UI_OPTION_PVPMATCH_CAPTION,PVP Match/Contest Captions,PVP-Match-/Wettbewerbs-Untertitel
UI_PTS_POPUP_DESC,"You are eligible to apply as a tester for the Public Test Server using the form below. This is a server that will be used to test upcoming features, for more information, please visit our website.","Du bist berechtigt, dich als Tester für den öffentlichen Testserver über das untenstehende Formular zu bewerben. Dies ist ein Server, der zum Testen kommender Funktionen verwendet wird. Für weitere Informationen besuche bitte unsere Website."
UI_PTS_POPUP_TITLE,Public Test Server Form,Öffentlicher Testserver-Formular
UI_PTS_POPUP_HIDE,Do not show this again,Nicht mehr anzeigen
UI_TAB_FWC_PREDICTION_RULE,Rule,Regel
UI_TAB_FWC_PREDICTION_PREDICTION,Prediction,Vorhersage
UI_TAB_FWC_RANKING,Ranking,Rangliste
UI_REMAINING_FWCCOIN,Remaining FWC Coin,Verbleibende FWC-Coins
UI_TIMELEFT,Time left,Verbleibende Zeit
UI_GUILDICON,Guild Icon,Gildenicon
UI_GUILDNAME,Guild Name,Gildenname
UI_TOTALBETAMOUNT,Total Bet Amount,Gesamtwetteinsatz
UI_MYBET,My Bet,Meine Wette
UI_ACTION,Action,Aktion
UI_BTN_ADDBET,Add Bet,Wette hinzufügen
UI_TITLE_ADDBET,Add Bet,Wette hinzufügen
UI_DESC_ADDBET,"* Minimum Bet : 50 coins\n* Once confirmed, the bet cannot be withdrawn or modified.  ",* Mindesteinsatz: 50 Coins\n* Nach der Bestätigung kann die Wette nicht zurückgezogen oder geändert werden.  
UI_LBL_ENTER_BETAMOUNT,Enter Bet Amount:,Wetteinsatz eingeben:
UI_FWC_PREDICTION_BET_CONFIRM,Are you sure you want to place this bet?\nGuild Name : %s\nCoin Amount : %s,"Bist du sicher, dass du diese Wette platzieren möchtest?\nGildenname: %s\nCoin-Betrag: %s"
UI_TITLE_GUILDINFO,Guild Info,Gildeninfo
UI_BTN_MEMBERS,Members,Mitglieder
UI_CHARACTERNAME,Name,Name
UI_JOB,Job,Klasse
UI_SERVER,Server,Server
UI_TOTALSERVER_FWCCOIN_SPENT,Total Server\nFWC Coin Spent,Gesamtserver\nAusgegebene FWC-Coins
UI_MY_FWCCOIN_SPENT,My FWC Coin Spent,Meine ausgegebenen FWC-Coins
UI_RANK,Rank,Rang
UI_TOTAL_FWCCOIN_SPENT,Total FWC Coin Spent,Insgesamt ausgegebene FWC-Coins
UI_OPTION_IMAGE_TITLE,Banner Titles,Banner-Titel
UI_RIGHT_WEAPON_ATK,Right-Hand Weapon Attack,Rechte-Hand-Waffen-Angriff
UI_LEFT_WEAPON_ATK,Left-Hand Weapon Attack,Linke-Hand-Waffen-Angriff
UI_PARTS_SHIELD_DEF,Shield Defense,Schildverteidigung
UI_SKILL_SYNERGY,Synergy,Synergie
UI_SKILL_SYNERGY_PER,per level %d+,pro Level %d+
UI_TOOLTIP_BEHIND_DARK_DAMAGE,Rear Dark Illusion Damage,Hinterer Dunkle-Illusion-Schaden
UI_TOOLTIP_CRITICAL_MARK,Critical Mark Chance,Kritische-Markierungs-Chance
UI_QUEST_DAILYQUESTS,Complete #cffc32f07#b%d/%d#nb#nc daily quest(s),Schließe #cffc32f07#b%d/%d#nb#nc Tagesquest(s) ab
UI_TOOLTIP_DISABLE_ATK,Increased Damage per Disable Debuff,Erhöhter Schaden pro Disable-Debuff
UI_TOOLTIP_WEAKEN_ATK,Increased Damage per Weaken Debuff,Erhöhter Schaden pro Schwächungs-Debuff
UI_TOOLTIP_DEBUFF_DEF,Reduced Damage Taken per Debuff,Reduzierter erlittener Schaden pro Debuff
UI_TOOLTIP_DISABLE_DEBUFF,(Disable),(Disable)
UI_TOOLTIP_WEAKEN_DEBUFF,(Weaken),(Schwächung)
UI_TOOLTIP_IMMOBILITY_DEBUFF,(Immobility),(Unbeweglichkeit)
UI_ACTIVE_SKILLS,Active Skills,Aktive Fähigkeiten
UI_PASSIVE_SKILLS,Passive Skills,Passive Fähigkeiten
UI_MASTER_SKILLS,Master Variations,Meister-Variationen
UI_TOOLTIP_BOSSINCOMING_DMG,Boss Incoming Damage,Eingehender Boss-Schaden
UI_TOOLTIP_DMG_TICK,Damage Tick,Schadens-Tick
UI_TOOLTIP_HP_THRESHOLD,HP Threshold: %d%%,HP-Schwelle: %d%%
UI_TOOLTIP_HP_THRESHOLD_NEG,HP Threshold: Below %d%%,HP-Schwelle: Unter %d%%
UI_TOOLTIP_PIT_CRIT,Pitted Critical Damage,Eingekerbt-Kritischer-Schaden
UI_TOOLTIP_TRAP_RANGE,Trap Range,Fallenreichweite
UI_TOOLTIP_CLOSE_DMG,Damage Within 3M,Schaden innerhalb 3M
UI_TOOLTIP_FAR_DMG,Damage Further Than 5M,Schaden weiter als 5M
UI_DUNGEON_MODLEVEL,Lv.%d,Lv.%d
UI_DUNGEON_MODIFIERS_DESC,\n\nCurrent bonuses:,\n\nAktuelle Boni:
UI_TOOLTIP_AUTO_STACKS,Auto Attack Stack Chance,Auto-Angriff-Stapel-Chance
UI_TOOLTIP_YOYORANGE,Yo-Yo Range,Yo-Yo-Reichweite
UI_TOOLTIP_REQ_HP_RATE,HP: %d (%d%%),HP: %d (%d%%)
UI_TOOLTIP_DST_HP_DEC_RATE,HP Consumption Decrease,HP-Verbrauchsreduzierung
UI_TOOLTIP_DST_BLEED_RECOVER,Recover HP on Bleeding Kill,HP-Wiederherstellung bei Blutungs-Tötung
UI_TOOLTIP_DST_LEFT_HAND_DMG,Left Hand Damage,Linke-Hand-Schaden
UI_TOOLTIP_DST_LOW_HP_DMG_REDUCT,Damage Reduction by HP,Schadensreduzierung durch HP
UI_TOOLTIP_DST_SPEC_CD_REDUCT,3rd Job Cooldown Reduction,3.-Job-Abklingzeitreduzierung
UI_TOOLTIP_DST_SPEC_DMG,3rd Job Skill Damage,3.-Job-Fähigkeitsschaden
UI_TOOLTIP_DST_HYMN_CD_REDUCT,Hymn Cooldown Reduction,Hymnen-Abklingzeitreduzierung
UI_TOOLTIP_DST_HYMN_DMG_REDUCT,Hymn Damage Reduction,Hymnen-Schadensreduzierung
UI_TOOLTIP_DST_HYMN_WALK_SPEED,Hymn Walking Speed,Hymnen-Laufgeschwindigkeit
UI_ENCHANT_SAME_JEWEL_TITLE,Equipping the same jewel,Ausrüstung desselben Juwels
UI_ENCHANT_SAME_JEWEL_MSG,"The same jewel is already equipped. If you try to equip this jewel, there is #cffff0000%d%%#nc chance that you will succeed but the jewel will be destroyed if you fail. Do you want to proceed?","Dasselbe Juwel ist bereits ausgerüstet. Wenn du versuchst, dieses Juwel auszurüsten, besteht eine #cffff0000%d%%#nc Chance auf Erfolg, aber das Juwel wird bei Misserfolg zerstört. Möchtest du fortfahren?"
UI_JEWELCONVERSION_REGISTER,Register ultimate jewel.,Ultimatives Juwel registrieren.
UI_JEWELCONVERSION_INFO,You can convert jewels using the Scroll of Jewel Conversion. The tier determines which scroll will be used for conversion.,"Du kannst Juwelen mit der Juwelenumwandlungsrolle umwandeln. Die Stufe bestimmt, welche Rolle für die Umwandlung verwendet wird."
UI_JEWELCONVERSION_JEWEL,Tier %d Jewel,Stufe-%d-Juwel
UI_JEWELCONVERSION_CONFIRM,The jewel will be randomly converted into the jewel of the same tier. Do you want to continue?,Das Juwel wird zufällig in ein Juwel derselben Stufe umgewandelt. Möchtest du fortfahren?
UI_JEWELSYNTHESIS_INFO,"Synthesizing 3 jewels of the same tier, regardless of type, has a 100% chance to yield a random higher-tier jewel, with the used jewels being destroyed and the resulting jewel automatically moved to your inventory","Das Synthetisieren von 3 Juwelen derselben Stufe, unabhängig vom Typ, hat eine 100%-Chance, ein zufälliges höherstufiges Juwel zu erzeugen, wobei die verwendeten Juwelen zerstört werden und das resultierende Juwel automatisch in dein Inventar verschoben wird"
UI_JEWELSYNTHESIS_TIER,Tier %d,Stufe %d
UI_JEWELSYNTHESIS_SELECT,Select batch synthesis target tier,Ziel-Stufe für Stapelsynthese auswählen
UI_JEWELSYNTHESIS_CONFIRM,Jewels used as materials will be removed when synthesized. Are you sure you want to run the synthesis?,"Als Materialien verwendete Juwelen werden bei der Synthese entfernt. Bist du sicher, dass du die Synthese durchführen möchtest?"
UI_JEWELSYNTHESIS_BATCH,Here's what you can expect to get from the jewel batch synthesis feature.\n#cff00b0f0%s#nc\n#cffff0000Penya Cost: %s#nc\nDo you want to proceed with batch jewel synthesis?,Das kannst du von der Juwelen-Stapelsynthese-Funktion erwarten.\n#cff00b0f0%s#nc\n#cffff0000Penya-Kosten: %s#nc\nMöchtest du mit der Juwelen-Stapelsynthese fortfahren?
UI_JEWELSYNTHESIS_JEWEL,Tier %d Jewel: %d,Stufe-%d-Juwel: %d
UI_TOOLTIP_SWD,Sword,Schwert
UI_TOOLTIP_AXE,Axe,Axt
UI_TOOLTIP_CHE,Stick,Stick
UI_TOOLTIP_KNU,Knuckle,Knuckle
UI_TOOLTIP_WAN,Wand,Wand
UI_TOOLTIP_STA,Staff,Staff
UI_TOOLTIP_YOY,Yo-Yo,Yo-Yo
UI_TOOLTIP_BOW,Bow,Bogen
UI_TOOLTIP_MAGICBOTH,Wand or Staff,Wand oder Staff
UI_TOOLTIP_YOBO,Yo-Yo or Bow,Yo-Yo oder Bogen
UI_TOOLTIP_SWAXE,Sword or Axe,Schwert oder Axt
UI_TOOLTIP_UNKNOWN_WEAPON,Weapon,Waffen
UI_TOOLTIP_SKILLLOCK,Locks:,Sperrt:
UI_ACHIEVEMENTS_SKILL_PAGE,Additional Skill Page,Zusätzliche Fähigkeitsseite
UI_SKILL_CHANGEPAGE_TOOLTIP,Swap skill pages.,Fähigkeitsseiten wechseln.
UI_SKILL_CHANGEPAGE_TITLE,Changing Skill Page,Fähigkeitsseite wechseln
UI_TOOLTIP_DST_NEN_CHANCE,Additional Nen Chance,Zusätzliche Nen-Chance
UI_TOOLTIP_DST_NEN_HALF,Half Nen Consumption Chance,Halber-Nen-Verbrauchs-Chance
UI_TOOLTIP_DST_STEALMP,MP Steal,MP-Diebstahl
UI_TOOLTIP_DST_STEALFP,FP Steal,FP-Diebstahl
UI_TOOLTIP_REQ_SKILLSTACKS,%s Stacks: %d,%s-Stapel: %d
UI_OPTION_QUICKCAST,Quick Cast,Schnellzaubern
UI_TOOLTIP_DST_FM_AURA_EFF,Forcemaster Aura Effect,Forcemaster-Aura-Effekt
UI_DUNGEONTIMERECAP_TITLE,Dungeon Recap,Dungeon-Zusammenfassung
UI_DUNGEONTIMERECAP_TIME,Time:,Zeit:
UI_DUNGEONTIMERECAP_CLOSE,Close,Schließen
UI_DUNGEONTIMERECAP_HELP_1,"You become Gold Tier if you reach the boss room within %d minutes. In the Gold Tier, the strongest boss appears.","Du erreichst die Gold-Stufe, wenn du den Boss-Raum innerhalb von %d Minuten erreichst. In der Gold-Stufe erscheint der stärkste Boss."
UI_DUNGEONTIMERECAP_HELP_2,"You become Silver Tier if you reach the boss room between %d to %d minutes. In the Silver Tier, a stronger version of the normal boss appears.","Du erreichst die Silber-Stufe, wenn du den Boss-Raum zwischen %d und %d Minuten erreichst. In der Silber-Stufe erscheint eine stärkere Version des normalen Bosses."
UI_DUNGEONTIMERECAP_HELP_3,"You become Bronze Tier if you reach the boss room after %d minutes. In the Bronze Tier, the normal boss appears.","Du erreichst die Bronze-Stufe, wenn du den Boss-Raum nach %d Minuten erreichst. In der Bronze-Stufe erscheint der normale Boss."
UI_TOOLTIP_VS_POISON_DEF,Damage from Poisoned Enemies,Schaden von vergifteten Gegnern
UI_TOOLTIP_VS_POISON_ATK,Damage against Poisoned Enemies,Schaden gegen vergiftete Gegner
UI_TOOLTIP_STEALTH_CLEANSE,Chance to Cleanse Toxins on Stealth,"Chance, Toxine bei Tarnung zu reinigen"
UI_TOOLTIP_SUFFOCATE_STACKS,Suffocate Stack Chance,Suffocate Stack-Chance
UI_TOOLTIP_VS_BURN_DEF,Damage from Burned Enemies,Schaden von brennenden Gegnern
UI_TOOLTIP_VS_WATER_DEF,Damage from Watered Enemies,Schaden von nassen Gegnern
UI_TOOLTIP_VS_SUFFOCATE_DEF,Damage from Suffocated Enemies,Schaden von erstickenden Gegnern
UI_TOOLTIP_VS_SHOCK_DEF,Damage from Shocked Enemies,Schaden von geschockten Gegnern
UI_TOOLTIP_HP_SHIELD,Max. Health Shield,Max. Gesundheitsschild
