Key,English
UI_TITLE_GUILDINFO,Guild Info
UI_BTN_MEMBERS,Members
UI_CHARACTERNAME,Name
UI_JOB,Job
UI_SERVER,Server
UI_TOTALSERVER_FWCCOIN_SPENT,Total Server\nFWC Coin Spent
UI_MY_FWCCOIN_SPENT,My FWC Coin Spent
UI_RANK,Rank
UI_TOTAL_FWCCOIN_SPENT,Total FWC Coin Spent
UI_OPTION_IMAGE_TITLE,Banner Titles
UI_RIGHT_WEAPON_ATK,Right-Hand Weapon Attack
UI_LEFT_WEAPON_ATK,Left-Hand Weapon Attack
UI_PARTS_SHIELD_DEF,Shield Defense
UI_SKILL_SYNERGY,Synergy
UI_SKILL_SYNERGY_PER,per level %d+
UI_TOOLTIP_BEHIND_DARK_DAMAGE,Rear Dark Illusion Damage
UI_TOOLTIP_CRITICAL_MARK,Critical Mark Chance
UI_QUEST_DAILYQUESTS,Complete #cffc32f07#b%d/%d#nb#nc daily quest(s)
UI_TOOLTIP_DISABLE_ATK,Increased Damage per Disable Debuff
UI_TOOLTIP_WEAKEN_ATK,Increased Damage per Weaken Debuff
UI_TOOLTIP_DEBUFF_DEF,Reduced Damage Taken per Debuff
UI_TOOLTIP_DISABLE_DEBUFF,(Disable)
UI_TOOLTIP_WEAKEN_DEBUFF,(Weaken)
UI_TOOLTIP_IMMOBILITY_DEBUFF,(Immobility)
UI_ACTIVE_SKILLS,Active Skills
UI_PASSIVE_SKILLS,Passive Skills
UI_MASTER_SKILLS,Master Variations
UI_TOOLTIP_BOSSINCOMING_DMG,Boss Incoming Damage
UI_TOOLTIP_DMG_TICK,Damage Tick
UI_TOOLTIP_HP_THRESHOLD,HP Threshold: %d%%
UI_TOOLTIP_HP_THRESHOLD_NEG,HP Threshold: Below %d%%
UI_TOOLTIP_PIT_CRIT,Pitted Critical Damage
UI_TOOLTIP_TRAP_RANGE,Trap Range
UI_TOOLTIP_CLOSE_DMG,Damage Within 3M
UI_TOOLTIP_FAR_DMG,Damage Further Than 5M
UI_DUNGEON_MODLEVEL,Lv.%d
UI_DUNGEON_MODIFIERS_DESC,\n\nCurrent bonuses:
UI_TOOLTIP_AUTO_STACKS,Auto Attack Stack Chance
UI_TOOLTIP_YOYORANGE,Yo-Yo Range
UI_TOOLTIP_REQ_HP_RATE,HP: %d (%d%%)
UI_TOOLTIP_DST_HP_DEC_RATE,HP Consumption Decrease
UI_TOOLTIP_DST_BLEED_RECOVER,Recover HP on Bleeding Kill
UI_TOOLTIP_DST_LEFT_HAND_DMG,Left Hand Damage
UI_TOOLTIP_DST_LOW_HP_DMG_REDUCT,Damage Reduction by HP
UI_TOOLTIP_DST_SPEC_CD_REDUCT,3rd Job Cooldown Reduction
UI_TOOLTIP_DST_SPEC_DMG,3rd Job Skill Damage
UI_TOOLTIP_DST_HYMN_CD_REDUCT,Hymn Cooldown Reduction
UI_TOOLTIP_DST_HYMN_DMG_REDUCT,Hymn Damage Reduction
UI_TOOLTIP_DST_HYMN_WALK_SPEED,Hymn Walking Speed
UI_ENCHANT_SAME_JEWEL_TITLE,Equipping the same jewel
UI_ENCHANT_SAME_JEWEL_MSG,"The same jewel is already equipped. If you try to equip this jewel, there is #cffff0000%d%%#nc chance that you will succeed but the jewel will be destroyed if you fail. Do you want to proceed?"
UI_JEWELCONVERSION_REGISTER,Register ultimate jewel.
UI_JEWELCONVERSION_INFO,You can convert jewels using the Scroll of Jewel Conversion. The tier determines which scroll will be used for conversion.
UI_JEWELCONVERSION_JEWEL,Tier %d Jewel
UI_JEWELCONVERSION_CONFIRM,The jewel will be randomly converted into the jewel of the same tier. Do you want to continue?
UI_JEWELSYNTHESIS_INFO,"Synthesizing 3 jewels of the same tier, regardless of type, has a 100% chance to yield a random higher-tier jewel, with the used jewels being destroyed and the resulting jewel automatically moved to your inventory"
UI_JEWELSYNTHESIS_TIER,Tier %d
UI_JEWELSYNTHESIS_SELECT,Select batch synthesis target tier
UI_JEWELSYNTHESIS_CONFIRM,Jewels used as materials will be removed when synthesized. Are you sure you want to run the synthesis?
UI_JEWELSYNTHESIS_BATCH,Here's what you can expect to get from the jewel batch synthesis feature.\n#cff00b0f0%s#nc\n#cffff0000Penya Cost: %s#nc\nDo you want to proceed with batch jewel synthesis?
UI_JEWELSYNTHESIS_JEWEL,Tier %d Jewel: %d
UI_TOOLTIP_SWD,Sword
UI_TOOLTIP_AXE,Axe
UI_TOOLTIP_CHE,Stick
UI_TOOLTIP_KNU,Knuckle
UI_TOOLTIP_WAN,Wand
UI_TOOLTIP_STA,Staff
UI_TOOLTIP_YOY,Yo-Yo
UI_TOOLTIP_BOW,Bow
UI_TOOLTIP_MAGICBOTH,Wand or Staff
UI_TOOLTIP_YOBO,Yo-Yo or Bow
UI_TOOLTIP_SWAXE,Sword or Axe
UI_TOOLTIP_UNKNOWN_WEAPON,Weapon
UI_TOOLTIP_SKILLLOCK,Locks:
UI_ACHIEVEMENTS_SKILL_PAGE,Additional Skill Page
UI_SKILL_CHANGEPAGE_TOOLTIP,Swap skill pages.
UI_SKILL_CHANGEPAGE_TITLE,Changing Skill Page
UI_TOOLTIP_DST_NEN_CHANCE,Additional Nen Chance
UI_TOOLTIP_DST_NEN_HALF,Half Nen Consumption Chance
UI_TOOLTIP_DST_STEALMP,MP Steal
UI_TOOLTIP_DST_STEALFP,FP Steal
UI_TOOLTIP_REQ_SKILLSTACKS,%s Stacks: %d
UI_OPTION_QUICKCAST,Quick Cast
UI_TOOLTIP_DST_FM_AURA_EFF,Forcemaster Aura Effect
UI_DUNGEONTIMERECAP_TITLE,Dungeon Recap
UI_DUNGEONTIMERECAP_TIME,Time:
UI_DUNGEONTIMERECAP_CLOSE,Close
UI_DUNGEONTIMERECAP_HELP_1,"You become Gold Tier if you reach the boss room within %d minutes. In the Gold Tier, the strongest boss appears."
UI_DUNGEONTIMERECAP_HELP_2,"You become Silver Tier if you reach the boss room between %d to %d minutes. In the Silver Tier, a stronger version of the normal boss appears."
UI_DUNGEONTIMERECAP_HELP_3,"You become Bronze Tier if you reach the boss room after %d minutes. In the Bronze Tier, the normal boss appears."
UI_TOOLTIP_VS_POISON_DEF,Damage from Poisoned Enemies
UI_TOOLTIP_VS_POISON_ATK,Damage against Poisoned Enemies
UI_TOOLTIP_STEALTH_CLEANSE,Chance to Cleanse Toxins on Stealth
UI_TOOLTIP_SUFFOCATE_STACKS,Suffocate Stack Chance
UI_TOOLTIP_VS_BURN_DEF,Damage from Burned Enemies
UI_TOOLTIP_VS_WATER_DEF,Damage from Watered Enemies
UI_TOOLTIP_VS_SUFFOCATE_DEF,Damage from Suffocated Enemies
UI_TOOLTIP_VS_SHOCK_DEF,Damage from Shocked Enemies
UI_TOOLTIP_HP_SHIELD,Max. Health Shield
UI_TOOLTIP_AA_DMG,Auto Attack Damage
UI_LEVELCHANGE_NONE,No available jobs at this level
UI_SKILL_PAGE_SELECT,Select your skill page:
UI_TOOLTIP_DST_MOBEXP,Monsters experience gain
UI_TOOLTIP_DST_MOBEXPDROP,Monsters experience/drop gain
UI_TOOLTIP_TENACITY,Tenacity
UI_TOOLTIP_DST_SOULUPLIFT,Soul Uplift
UI_15UPDATE_PASS,1.5 Update Pass
UI_TOOLTIP_DEBUFFDURATION,Debuff Duration
UI_TOOLTIP_DST_SAME_JEWEL_RATE,Chance to equip the same ultimate jewel
UI_NEWYEARPASS_2026,2026 New Year Pass
UI_TOOLTIP_WARDROBE_YES,In your wardrobe
UI_TOOLTIP_WARDROBE_NO,Not in your wardrobe
