Key,English,Simplified_Chinese
PROPQUEST_INC_150362,Meet with the Jarl,Meet with the Jarl
PROPQUEST_INC_150363,Covering Fire,Covering Fire
PROPQUEST_INC_150364,"I know you just got back, but could I ask a favor? An elder leading our retreat requested reinforcements. Can you go help them escape safely?","I know you just got back, but could I ask a favor? An elder leading our retreat requested reinforcements. Can you go help them escape safely?"
PROPQUEST_INC_150365,That’s a relief. Thank you.,That’s a relief. Thank you.
PROPQUEST_INC_150366,"It won’t be easy, but you’re the only one I can send. It’s troubling.","It won’t be easy, but you’re the only one I can send. It’s troubling."
PROPQUEST_INC_150367,The elder should be waiting for you there.,The elder should be waiting for you there.
PROPQUEST_INC_150368,Who’s there? Come out and identify yourself!,Who’s there? Come out and identify yourself!
PROPQUEST_INC_150369,Meet with [Elder] Silar,Meet with [Elder] Silar
PROPQUEST_INC_150370,Conflicted Orders,Conflicted Orders
PROPQUEST_INC_150371,"Ah, you must be the adventurer. What brings you here? Reinforcements? I never sent such a request. Who told you that?","Ah, you must be the adventurer. What brings you here? Reinforcements? I never sent such a request. Who told you that?"
PROPQUEST_INC_150372,(Wolf howls) What was that? Is someone out there?,(Wolf howls) What was that? Is someone out there?
PROPQUEST_INC_150373,What is that man thinking…? He’s always been suspicious.,What is that man thinking…? He’s always been suspicious.
PROPQUEST_INC_150374,Why aren’t you checking the situation outside? What’s going on?,Why aren’t you checking the situation outside? What’s going on?
PROPQUEST_INC_150375,"No, outside…! A whole group of Lycan mages appeared out of nowhere.","No, outside…! A whole group of Lycan mages appeared out of nowhere."
PROPQUEST_INC_150376,Meet with [Eillun Guard] Dreon,Meet with [Eillun Guard] Dreon
PROPQUEST_INC_150377,Chaos,Chaos
PROPQUEST_INC_150378,"We’ve been covering our tracks while retreating. There’s no way the Lycans should’ve found us. We’ll hold as long as we can. Please, report our situation to the elder.","We’ve been covering our tracks while retreating. There’s no way the Lycans should’ve found us. We’ll hold as long as we can. Please, report our situation to the elder."
PROPQUEST_INC_150379,Grr… Huh… Please hurry!,Grr… Huh… Please hurry!
PROPQUEST_INC_150380,Please! We can’t last much longer alone.,Please! We can’t last much longer alone.
PROPQUEST_INC_150381,We won’t hold out for long.,We won’t hold out for long.
PROPQUEST_INC_150382,The Lycans… are they swarming again?,The Lycans… are they swarming again?
PROPQUEST_INC_150383,Trap,Trap
PROPQUEST_INC_150384,"Something has gone terribly wrong. We’ve clearly walked into a trap. The jarl may be shady, but he wouldn’t abandon his own people… or would he? Where did the information leak?","Something has gone terribly wrong. We’ve clearly walked into a trap. The jarl may be shady, but he wouldn’t abandon his own people… or would he? Where did the information leak?"
PROPQUEST_INC_150385,"For now, we need to deal with the enemies in front of us. Can I count on you?","For now, we need to deal with the enemies in front of us. Can I count on you?"
PROPQUEST_INC_150386,Thank you. We’ll talk more after this is over.,Thank you. We’ll talk more after this is over.
PROPQUEST_INC_150387,Hmph… but we don’t really have another choice.,Hmph… but we don’t really have another choice.
PROPQUEST_INC_150388,"If you take down a few, the rest will fall apart. Their patterns are predictable.","If you take down a few, the rest will fall apart. Their patterns are predictable."
PROPQUEST_INC_150389,Kill 20 Mage Redclouds,Kill 20 Mage Redclouds
PROPQUEST_INC_150390,"Again, the Town","Again, the Town"
PROPQUEST_INC_150391,Thinking about it… those Lycans are mages. They might have tracked us with some kind of magic. Or… maybe the jarl really did abandon us.,Thinking about it… those Lycans are mages. They might have tracked us with some kind of magic. Or… maybe the jarl really did abandon us.
PROPQUEST_INC_150392,One of our scouts reported a pack of Lycans heading toward the village. Please go help defend it.,One of our scouts reported a pack of Lycans heading toward the village. Please go help defend it.
PROPQUEST_INC_150393,I’m glad you’ve come.,I’m glad you’ve come.
PROPQUEST_INC_150394,We might not have much time left.,We might not have much time left.
PROPQUEST_INC_150395,I’ll follow as soon as I can.,I’ll follow as soon as I can.
PROPQUEST_INC_150396,"You arrived just in time. Without you, the village would have been in serious danger.","You arrived just in time. Without you, the village would have been in serious danger."
PROPQUEST_INC_150397,Kill 20 Captain Mage Redclouds,Kill 20 Captain Mage Redclouds
PROPQUEST_INC_150398,Reunion 1,Reunion 1
PROPQUEST_INC_150399,"If we’d tried to hold them off from inside, they probably would’ve broken through. With their forces this weakened, they shouldn’t have many left.","If we’d tried to hold them off from inside, they probably would’ve broken through. With their forces this weakened, they shouldn’t have many left."
PROPQUEST_INC_150400,"Once things calm down, we’re planning a counterattack. Would you help us again? Oh, and before that, some villagers have been looking for you. They want to thank you personally.","Once things calm down, we’re planning a counterattack. Would you help us again? Oh, and before that, some villagers have been looking for you. They want to thank you personally."
PROPQUEST_INC_150401,Why don’t you visit [Eillun Guard] Gard first? I heard you helped him a lot—and he might be preparing something big for you.,Why don’t you visit [Eillun Guard] Gard first? I heard you helped him a lot—and he might be preparing something big for you.
PROPQUEST_INC_150402,"You’ve done more than enough, so don’t feel pressured.","You’ve done more than enough, so don’t feel pressured."
PROPQUEST_INC_150403,Have you met them yet? Even I don’t know what they’ve prepared for you.,Have you met them yet? Even I don’t know what they’ve prepared for you.
PROPQUEST_INC_150404,"You’ve worked incredibly hard. Every battle was tough, but I’m sure you’ll bring us victory again. This isn’t much, but please accept it.","You’ve worked incredibly hard. Every battle was tough, but I’m sure you’ll bring us victory again. This isn’t much, but please accept it."
PROPQUEST_INC_150405,Meet with [Eillun Guard] Gard,Meet with [Eillun Guard] Gard
PROPQUEST_INC_150406,Reunion 2,Reunion 2
PROPQUEST_INC_150407,Did you enjoy meeting [Eillun Guard] Gard? I wonder who’s waiting for you next.,Did you enjoy meeting [Eillun Guard] Gard? I wonder who’s waiting for you next.
PROPQUEST_INC_150408,"This time it’s Kaela. I don’t know exactly what she’s planning, but I’d say you’re in for something interesting.","This time it’s Kaela. I don’t know exactly what she’s planning, but I’d say you’re in for something interesting."
PROPQUEST_INC_150409,No need to rush—take your time.,No need to rush—take your time.
PROPQUEST_INC_150410,"Have you met her yet? Honestly, I have no idea what she’s up to.","Have you met her yet? Honestly, I have no idea what she’s up to."
PROPQUEST_INC_150411,"Ugh, I’ve stopped causing trouble for Mom and Dad, so stop looking at me like that.","Ugh, I’ve stopped causing trouble for Mom and Dad, so stop looking at me like that."
PROPQUEST_INC_150412,Reunion 3,Reunion 3
PROPQUEST_INC_150413,Hope you had fun with Kaela. Who do you think is next?,Hope you had fun with Kaela. Who do you think is next?
PROPQUEST_INC_150414,"Now it’s Livia’s turn. I’m not sure what she has planned either, but I’m sure it’ll be something special.","Now it’s Livia’s turn. I’m not sure what she has planned either, but I’m sure it’ll be something special."
PROPQUEST_INC_150415,There’s no hurry. Go when you’re ready.,There’s no hurry. Go when you’re ready.
PROPQUEST_INC_150416,Have you met her yet? I really have no idea what’s coming next.,Have you met her yet? I really have no idea what’s coming next.
PROPQUEST_INC_150417,"So in the end, that turned out to be something completely different… In any case, I can only imagine how much you’ve endured for us, even though we aren’t of the same kind. This is just a small token of our gratitude. Please accept it.","So in the end, that turned out to be something completely different… In any case, I can only imagine how much you’ve endured for us, even though we aren’t of the same kind. This is just a small token of our gratitude. Please accept it."
PROPQUEST_INC_150418,Meet with Livia,Meet with Livia
PROPQUEST_INC_150419,Reunion 4,Reunion 4
PROPQUEST_INC_150420,"Well, I think this will be your final visitor. Any guesses who?","Well, I think this will be your final visitor. Any guesses who?"
PROPQUEST_INC_150421,"Taila is next. Whatever happens, I have a feeling it will be something meaningful.","Taila is next. Whatever happens, I have a feeling it will be something meaningful."
